,Label,ID,Attributes
18,customer,35953,"{'gender': 'M', 'first_name': 'Arnulf', 'last_name': 'Jenkins', 'country': 'Faroe Islands', 'nationality': 'Faroe Islands', 'profession': 'Teacher, early years/pre', 'marital_status': 'Divorced', 'education_level': 'Masters holder', 'age': 85}"
19,customer,42770,"{'gender': 'M', 'first_name': 'Roberto', 'last_name': 'Menard', 'country': 'Faroe Islands', 'nationality': 'Faroe Islands', 'profession': 'Broadcast presenter', 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 39}"
20,customer,30824,"{'gender': 'M', 'first_name': 'Roland', 'last_name': 'Rossini', 'country': 'Faroe Islands', 'nationality': 'Faroe Islands', 'profession': 'biologiste médical', 'marital_status': 'Married', 'education_level': 'High school', 'age': 56}"
21,customer,33597,"{'gender': 'M', 'first_name': 'Neil', 'last_name': 'Reichmann', 'country': 'Gabon', 'nationality': 'Gabon', 'profession': 'Cartographer', 'marital_status': 'Widow', 'education_level': 'Masters holder', 'age': 95}"
22,customer,22036,"{'gender': 'M', 'first_name': 'Auguste', 'last_name': 'Moretti', 'country': 'Holy See (Vatican City State)', 'nationality': 'Holy See (Vatican City State)', 'profession': 'commercial export', 'marital_status': 'Married', 'education_level': 'High school', 'age': 70}"
23,customer,55905,"{'gender': 'M', 'first_name': 'Ranieri', 'last_name': 'Munoz', 'country': 'Paraguay', 'nationality': 'Paraguay', 'profession': 'Scientist, research (physical sciences)', 'marital_status': 'Divorced', 'education_level': 'Masters holder', 'age': 41}"
24,customer,53365,"{'gender': 'M', 'first_name': 'Louis', 'last_name': 'Sanchez', 'country': 'Fiji', 'nationality': 'Fiji', 'profession': 'Teacher, special educational needs', 'marital_status': 'Widow', 'education_level': 'High school', 'age': 78}"
25,customer,70649,"{'gender': 'F', 'first_name': 'Tiffany', 'last_name': 'Deschamps', 'country': 'Heard Island and McDonald Islands', 'nationality': 'Heard Island and McDonald Islands', 'profession': 'Exhibition designer', 'marital_status': 'Single', 'education_level': 'High school', 'age': 28}"
26,customer,24642,"{'gender': 'F', 'first_name': 'Diane', 'last_name': 'Palmer', 'country': 'Kuwait', 'nationality': 'Kuwait', 'profession': 'Scientific laboratory technician', 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 33}"
27,customer,16956,"{'gender': 'F', 'first_name': 'Rebecca', 'last_name': 'Verdier', 'country': 'French Southern Territories', 'nationality': 'French Southern Territories', 'profession': 'Software engineer', 'marital_status': 'Single', 'education_level': 'Bachelor holder', 'age': 92}"
28,customer,63453,"{'gender': 'M', 'first_name': 'Antonio', 'last_name': 'Mendès', 'country': 'Zambia', 'nationality': 'Zambia', 'profession': 'Designer, jewellery', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 15}"
29,customer,21156,"{'gender': 'M', 'first_name': 'Clifford', 'last_name': 'Sismondi', 'country': 'Trinidad and Tobago', 'nationality': 'Trinidad and Tobago', 'profession': 'Surveyor, commercial/residential', 'marital_status': 'Single', 'education_level': 'Bachelor holder', 'age': 94}"
30,customer,38534,"{'gender': 'F', 'first_name': 'Emily', 'last_name': 'Vasari', 'country': 'Italy', 'nationality': 'United Kingdom', 'profession': 'Ambulance person', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 37}"
31,customer,40624,"{'gender': 'F', 'first_name': 'Alicia', 'last_name': 'Bachmann', 'country': 'Saint Lucia', 'nationality': 'Italy', 'profession': 'Winzer', 'marital_status': 'Married', 'education_level': 'High school', 'age': 89}"
32,customer,19561,"{'gender': 'M', 'first_name': 'Denny', 'last_name': 'Cooke', 'country': 'Eritrea', 'nationality': 'Eritrea', 'profession': 'Engineer, building services', 'marital_status': 'Single', 'education_level': 'PHD holder', 'age': 22}"
33,customer,88373,"{'gender': 'F', 'first_name': 'Kristi', 'last_name': 'Mathieu', 'country': 'Guam', 'nationality': 'Guam', 'profession': 'Scientific laboratory technician', 'marital_status': 'Single', 'education_level': 'Masters holder', 'age': 88}"
34,customer,53519,"{'gender': 'M', 'first_name': 'Gary', 'last_name': 'Hawkins', 'country': 'Niue', 'nationality': 'Germany', 'profession': 'Conservator, furniture', 'marital_status': 'Widow', 'education_level': 'Masters holder', 'age': 83}"
35,customer,41538,"{'gender': 'M', 'first_name': 'Joshua', 'last_name': 'Dobes', 'country': 'Aruba', 'nationality': 'Aruba', 'profession': 'Phytotherapist', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 43}"
36,customer,81331,"{'gender': 'M', 'first_name': 'Robert', 'last_name': 'Viviani', 'country': 'Slovenia', 'nationality': 'Slovenia', 'profession': 'designer sonore', 'marital_status': 'Married', 'education_level': 'Masters holder', 'age': 84}"
37,customer,97225,"{'gender': 'M', 'first_name': 'Ermes', 'last_name': 'Green', 'country': 'Panama', 'nationality': 'Italy', 'profession': 'Copywriter, advertising', 'marital_status': 'Single', 'education_level': 'PHD holder', 'age': 85}"
38,customer,28053,"{'gender': 'F', 'first_name': 'Natalia', 'last_name': 'Blümel', 'country': 'Micronesia, Federated States of', 'nationality': 'Italy', 'profession': 'Techniker', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 90}"
39,customer,18779,"{'gender': 'M', 'first_name': 'Daniel', 'last_name': 'Turner', 'country': 'United States', 'nationality': 'United States', 'profession': 'Asphaltbauer', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 50}"
40,customer,96892,"{'gender': 'F', 'first_name': 'Reinhild', 'last_name': 'Collin', 'country': 'Guatemala', 'nationality': 'Guatemala', 'profession': 'Homeopath', 'marital_status': 'Divorced', 'education_level': 'Bachelor holder', 'age': 75}"
41,customer,64367,"{'gender': 'F', 'first_name': 'Amalia', 'last_name': 'Ayers', 'country': 'Bhutan', 'nationality': 'Germany', 'profession': 'Sports development officer', 'marital_status': 'Single', 'education_level': 'Masters holder', 'age': 38}"
42,customer,66152,"{'gender': 'F', 'first_name': 'Irene', 'last_name': 'Jacobi Jäckel', 'country': 'Korea, Republic of', 'nationality': 'United Kingdom', 'profession': 'barman', 'marital_status': 'Widow', 'education_level': 'Masters holder', 'age': 57}"
43,customer,95167,"{'gender': 'F', 'first_name': 'Dana', 'last_name': 'Ponti', 'country': 'Curaçao', 'nationality': 'Curaçao', 'profession': 'Paramedic', 'marital_status': 'Married', 'education_level': 'PHD holder', 'age': 85}"
44,customer,25491,"{'gender': 'M', 'first_name': 'Laurent', 'last_name': 'Plath', 'country': 'Maldives', 'nationality': 'United States', 'profession': 'Chirurgiemechaniker', 'marital_status': 'Widow', 'education_level': 'PHD holder', 'age': 65}"
45,customer,72090,"{'gender': 'F', 'first_name': 'Jennifer', 'last_name': 'Geißler', 'country': 'Norfolk Island', 'nationality': 'Italy', 'profession': 'Technical brewer', 'marital_status': 'Married', 'education_level': 'Masters holder', 'age': 39}"
46,customer,69145,"{'gender': 'M', 'first_name': 'Craig', 'last_name': 'Rinaldi', 'country': 'Austria', 'nationality': 'Austria', 'profession': 'technicien biologiste', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 56}"
47,customer,15307,"{'gender': 'F', 'first_name': 'Henriette', 'last_name': 'Cameron', 'country': 'Greenland', 'nationality': 'Greenland', 'profession': 'Schornsteinfeger', 'marital_status': 'Widow', 'education_level': 'High school', 'age': 65}"
48,customer,17040,"{'gender': 'F', 'first_name': 'Linda', 'last_name': 'Gros', 'country': 'Malawi', 'nationality': 'United States', 'profession': 'Technical author', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 17}"
49,customer,39892,"{'gender': 'M', 'first_name': 'Grégoire', 'last_name': 'Pope', 'country': 'Macao', 'nationality': 'Macao', 'profession': 'Bankkaufmann', 'marital_status': 'Divorced', 'education_level': 'Masters holder', 'age': 39}"
50,customer,11346,"{'gender': 'M', 'first_name': 'Mitchell', 'last_name': 'Wood', 'country': 'United Arab Emirates', 'nationality': 'United Kingdom', 'profession': 'contrôleur des douanes et droits indirects', 'marital_status': 'Single', 'education_level': 'Bachelor holder', 'age': 16}"
51,customer,78650,"{'gender': 'M', 'first_name': 'Mohamed', 'last_name': 'Giraud', 'country': 'Isle of Man', 'nationality': 'United States', 'profession': 'Runner, broadcasting/film/video', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 29}"
52,customer,87252,"{'gender': 'M', 'first_name': 'Robert', 'last_name': 'Fieramosca', 'country': 'Congo, The Democratic Republic of the', 'nationality': 'Congo, The Democratic Republic of the', 'profession': 'Risk manager', 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 63}"
53,customer,24338,"{'gender': 'M', 'first_name': 'Sante', 'last_name': 'Gardiner', 'country': 'Madagascar', 'nationality': 'Madagascar', 'profession': 'Polizist', 'marital_status': 'Married', 'education_level': 'PHD holder', 'age': 21}"
54,customer,18213,"{'gender': 'M', 'first_name': 'Friedo', 'last_name': 'Stey', 'country': 'Ecuador', 'nationality': 'United Kingdom', 'profession': 'Chief Financial Officer', 'marital_status': 'Single', 'education_level': 'High school', 'age': 62}"
55,customer,91447,"{'gender': 'F', 'first_name': 'Monique', 'last_name': 'Yates', 'country': 'Tokelau', 'nationality': 'Tokelau', 'profession': 'Equality and diversity officer', 'marital_status': 'Widow', 'education_level': 'Masters holder', 'age': 57}"
56,customer,18065,"{'gender': 'M', 'first_name': 'Otmar', 'last_name': 'Rose', 'country': 'Honduras', 'nationality': 'United Kingdom', 'profession': 'cadreur', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 63}"
57,customer,85900,"{'gender': 'F', 'first_name': 'Olivia', 'last_name': 'Harris', 'country': 'Fiji', 'nationality': 'Fiji', 'profession': 'Veterinary surgeon', 'marital_status': 'Single', 'education_level': 'Bachelor holder', 'age': 23}"
58,customer,70762,"{'gender': 'F', 'first_name': 'Sharon', 'last_name': 'Glover', 'country': 'Paraguay', 'nationality': 'France', 'profession': 'traffic manager', 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 71}"
59,customer,16771,"{'gender': 'F', 'first_name': 'Grace', 'last_name': 'Coates', 'country': 'Slovakia', 'nationality': 'Slovakia', 'profession': 'Communications engineer', 'marital_status': 'Widow', 'education_level': 'PHD holder', 'age': 55}"
60,customer,24255,"{'gender': 'M', 'first_name': 'Ryan', 'last_name': 'Ortmann', 'country': 'Oman', 'nationality': 'France', 'profession': 'Oceanographer', 'marital_status': 'Widow', 'education_level': 'Masters holder', 'age': 94}"
61,customer,87878,"{'gender': 'F', 'first_name': 'Maureen', 'last_name': 'Mitchell', 'country': 'Taiwan, Province of China', 'nationality': 'Taiwan, Province of China', 'profession': ""technicien de l'intervention sociale et familiale"", 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 67}"
62,customer,79381,"{'gender': 'M', 'first_name': 'Nathan', 'last_name': 'Fabrizi', 'country': 'Belarus', 'nationality': 'Belarus', 'profession': 'Product designer', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 45}"
63,customer,84885,"{'gender': 'M', 'first_name': 'Thibaut', 'last_name': 'Kraushaar', 'country': 'New Caledonia', 'nationality': 'New Caledonia', 'profession': 'Pfleger', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 80}"
64,customer,91846,"{'gender': 'F', 'first_name': 'Paula', 'last_name': 'Gibson', 'country': 'Norway', 'nationality': 'Italy', 'profession': 'Landscape architect', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 52}"
65,customer,80020,"{'gender': 'F', 'first_name': 'Giovanna', 'last_name': 'Baker', 'country': 'Mayotte', 'nationality': 'United Kingdom', 'profession': 'Medical laboratory scientific officer', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 19}"
66,customer,63285,"{'gender': 'F', 'first_name': 'Susanna', 'last_name': 'Dippel', 'country': 'South Africa', 'nationality': 'Germany', 'profession': 'Bäcker', 'marital_status': 'Divorced', 'education_level': 'Masters holder', 'age': 53}"
67,customer,29456,"{'gender': 'F', 'first_name': 'Cristina', 'last_name': 'Bell', 'country': 'France', 'nationality': 'France', 'profession': 'vétérinaire', 'marital_status': 'Married', 'education_level': 'High school', 'age': 26}"
68,customer,36352,"{'gender': 'F', 'first_name': 'Karen', 'last_name': 'Roger', 'country': 'Eswatini', 'nationality': 'United States', 'profession': 'agent immobilier immobilière', 'marital_status': 'Single', 'education_level': 'Masters holder', 'age': 18}"
69,customer,62831,"{'gender': 'F', 'first_name': 'Carolyn', 'last_name': 'Sansoni', 'country': 'Iran, Islamic Republic of', 'nationality': 'Iran, Islamic Republic of', 'profession': 'Metallurgist', 'marital_status': 'Widow', 'education_level': 'High school', 'age': 50}"
70,customer,98678,"{'gender': 'M', 'first_name': 'Antoine', 'last_name': 'Schenk', 'country': 'Nauru', 'nationality': 'Nauru', 'profession': 'Elektroniker', 'marital_status': 'Single', 'education_level': 'High school', 'age': 93}"
71,customer,63407,"{'gender': 'F', 'first_name': 'Olivie', 'last_name': 'Barnes', 'country': 'Guatemala', 'nationality': 'United Kingdom', 'profession': 'Hydrographic surveyor', 'marital_status': 'Married', 'education_level': 'High school', 'age': 24}"
72,customer,99404,"{'gender': 'F', 'first_name': 'Jennifer', 'last_name': 'Luxardo', 'country': 'Kazakhstan', 'nationality': 'Kazakhstan', 'profession': 'Programme researcher, broadcasting/film/video', 'marital_status': 'Single', 'education_level': 'Masters holder', 'age': 58}"
73,customer,32489,"{'gender': 'F', 'first_name': 'Suzanne', 'last_name': 'Navarro', 'country': 'Madagascar', 'nationality': 'Madagascar', 'profession': 'Programmierer', 'marital_status': 'Divorced', 'education_level': 'Masters holder', 'age': 27}"
74,customer,12717,"{'gender': 'M', 'first_name': 'Gavin', 'last_name': 'Cooke', 'country': 'Liberia', 'nationality': 'United Kingdom', 'profession': 'Podiatrist', 'marital_status': 'Widow', 'education_level': 'PHD holder', 'age': 80}"
75,customer,59444,"{'gender': 'F', 'first_name': 'Agnès', 'last_name': 'Gaggini', 'country': 'Cyprus', 'nationality': 'Germany', 'profession': 'Clinical embryologist', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 48}"
76,customer,79671,"{'gender': 'M', 'first_name': 'Vincent', 'last_name': 'Young', 'country': 'Brunei Darussalam', 'nationality': 'France', 'profession': 'Runner, broadcasting/film/video', 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 61}"
77,customer,75571,"{'gender': 'M', 'first_name': 'Gerard', 'last_name': 'Gill', 'country': 'Viet Nam', 'nationality': 'United Kingdom', 'profession': 'Firefighter', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 62}"
78,customer,21113,"{'gender': 'F', 'first_name': 'Siglinde', 'last_name': 'Montalti', 'country': 'Korea, Republic of', 'nationality': 'Korea, Republic of', 'profession': 'Architectural technologist', 'marital_status': 'Single', 'education_level': 'Bachelor holder', 'age': 52}"
79,customer,45445,"{'gender': 'M', 'first_name': 'Richard', 'last_name': 'Lee', 'country': 'Latvia', 'nationality': 'United States', 'profession': 'Scientific laboratory technician', 'marital_status': 'Married', 'education_level': 'Masters holder', 'age': 33}"
80,customer,10613,"{'gender': 'M', 'first_name': 'Ciro', 'last_name': 'Pohl', 'country': 'Sao Tome and Principe', 'nationality': 'Italy', 'profession': 'Public relations account executive', 'marital_status': 'Single', 'education_level': 'High school', 'age': 90}"
81,customer,81344,"{'gender': 'F', 'first_name': 'Antonia', 'last_name': 'Campbell', 'country': 'Ethiopia', 'nationality': 'Ethiopia', 'profession': 'Chartered accountant', 'marital_status': 'Widow', 'education_level': 'PHD holder', 'age': 51}"
82,customer,95549,"{'gender': 'M', 'first_name': 'Giampaolo', 'last_name': 'Ricolfi', 'country': 'Svalbard and Jan Mayen', 'nationality': 'United States', 'profession': 'Designer, jewellery', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 67}"
83,customer,28243,"{'gender': 'F', 'first_name': 'Elizabeth', 'last_name': 'Cervantes', 'country': 'Réunion', 'nationality': 'Réunion', 'profession': 'Augenoptiker', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 89}"
84,customer,83792,"{'gender': 'M', 'first_name': 'Gianpaolo', 'last_name': 'Blake', 'country': 'Tanzania, United Republic of', 'nationality': 'Tanzania, United Republic of', 'profession': 'Hospital pharmacist', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 71}"
85,customer,85709,"{'gender': 'F', 'first_name': 'Aimée', 'last_name': 'Chambers', 'country': 'Gibraltar', 'nationality': 'Germany', 'profession': 'Quality manager', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 65}"
86,customer,21478,"{'gender': 'F', 'first_name': 'Katy', 'last_name': 'Letta', 'country': 'Iraq', 'nationality': 'Iraq', 'profession': 'Fleischer', 'marital_status': 'Divorced', 'education_level': 'Masters holder', 'age': 29}"
87,customer,45506,"{'gender': 'M', 'first_name': 'Jose', 'last_name': 'Parry', 'country': 'Mauritius', 'nationality': 'Mauritius', 'profession': 'Radiographer, diagnostic', 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 73}"
88,customer,14259,"{'gender': 'F', 'first_name': 'Annamaria', 'last_name': 'Lesage', 'country': 'Gibraltar', 'nationality': 'Gibraltar', 'profession': 'Management consultant', 'marital_status': 'Widow', 'education_level': 'Bachelor holder', 'age': 46}"
89,customer,88466,"{'gender': 'M', 'first_name': 'Ullrich', 'last_name': 'Brown', 'country': 'Latvia', 'nationality': 'United Kingdom', 'profession': 'Informatiker', 'marital_status': 'Widow', 'education_level': 'High school', 'age': 54}"
90,customer,15908,"{'gender': 'M', 'first_name': 'Bobby', 'last_name': 'Galuppi', 'country': 'Turks and Caicos Islands', 'nationality': 'Turks and Caicos Islands', 'profession': 'Arzt', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 42}"
91,customer,66743,"{'gender': 'M', 'first_name': 'Timothy', 'last_name': 'Rodriguez', 'country': 'French Polynesia', 'nationality': 'French Polynesia', 'profession': 'Mental health nurse', 'marital_status': 'Widow', 'education_level': 'High school', 'age': 18}"
92,customer,87421,"{'gender': 'F', 'first_name': 'Fabienne', 'last_name': 'Gieß', 'country': 'South Africa', 'nationality': 'South Africa', 'profession': 'Krankenschwester', 'marital_status': 'Widow', 'education_level': 'PHD holder', 'age': 93}"
93,customer,15724,"{'gender': 'M', 'first_name': 'Romuald', 'last_name': 'Rädel', 'country': 'Faroe Islands', 'nationality': 'United Kingdom', 'profession': 'Landscape architect', 'marital_status': 'Single', 'education_level': 'PHD holder', 'age': 92}"
94,customer,96784,"{'gender': 'M', 'first_name': 'Mauro', 'last_name': 'Parker', 'country': 'Antigua and Barbuda', 'nationality': 'United States', 'profession': ""chef d'exploitation d'usine d'incinération"", 'marital_status': 'Divorced', 'education_level': 'Bachelor holder', 'age': 26}"
95,customer,41344,"{'gender': 'F', 'first_name': 'Laura', 'last_name': 'Petrocelli', 'country': 'Saint Kitts and Nevis', 'nationality': 'Saint Kitts and Nevis', 'profession': 'Techniker', 'marital_status': 'Married', 'education_level': 'High school', 'age': 27}"
96,customer,64070,"{'gender': 'F', 'first_name': 'Sabine', 'last_name': 'Hendriks', 'country': 'Palau', 'nationality': 'Germany', 'profession': 'Freight forwarder', 'marital_status': 'Divorced', 'education_level': 'Masters holder', 'age': 84}"
97,customer,90589,"{'gender': 'M', 'first_name': 'Volkhard', 'last_name': 'Spencer', 'country': 'Togo', 'nationality': 'France', 'profession': 'Publishing copy', 'marital_status': 'Single', 'education_level': 'PHD holder', 'age': 53}"
98,customer,48068,"{'gender': 'M', 'first_name': 'Gioffre', 'last_name': 'Carpentier', 'country': 'Jersey', 'nationality': 'Jersey', 'profession': 'Higher education lecturer', 'marital_status': 'Single', 'education_level': 'High school', 'age': 90}"
99,customer,81118,"{'gender': 'M', 'first_name': 'Gianmarco', 'last_name': 'Turner', 'country': 'Zambia', 'nationality': 'United Kingdom', 'profession': 'Arzt', 'marital_status': 'Widow', 'education_level': 'High school', 'age': 35}"
100,customer,23081,"{'gender': 'M', 'first_name': 'Ashley', 'last_name': 'Dodd', 'country': 'Montserrat', 'nationality': 'Italy', 'profession': 'Fleischer', 'marital_status': 'Single', 'education_level': 'High school', 'age': 44}"
101,customer,60867,"{'gender': 'M', 'first_name': 'David', 'last_name': 'Kranz', 'country': 'French Guiana', 'nationality': 'United Kingdom', 'profession': 'Fachinformatiker', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 63}"
102,customer,17879,"{'gender': 'M', 'first_name': 'Victor', 'last_name': 'Haering', 'country': 'Montserrat', 'nationality': 'France', 'profession': 'ingénieur technico-commercial technico-commerciale', 'marital_status': 'Widow', 'education_level': 'Masters holder', 'age': 88}"
103,customer,83375,"{'gender': 'F', 'first_name': 'Beverley', 'last_name': 'Ehlert', 'country': 'Sudan', 'nationality': 'United States', 'profession': 'Psychologist, educational', 'marital_status': 'Married', 'education_level': 'PHD holder', 'age': 72}"
104,customer,90435,"{'gender': 'M', 'first_name': 'Lando', 'last_name': 'Roberts', 'country': 'Peru', 'nationality': 'Peru', 'profession': 'Radiation protection practitioner', 'marital_status': 'Married', 'education_level': 'Bachelor holder', 'age': 51}"
105,customer,33170,"{'gender': 'F', 'first_name': 'Giada', 'last_name': 'Villanueva', 'country': 'Andorra', 'nationality': 'United States', 'profession': 'Augenoptiker', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 40}"
106,customer,51119,"{'gender': 'M', 'first_name': 'Dino', 'last_name': 'Tedesco', 'country': 'Timor-Leste', 'nationality': 'United States', 'profession': 'Commissioning editor', 'marital_status': 'Single', 'education_level': 'Bachelor holder', 'age': 36}"
107,customer,65924,"{'gender': 'M', 'first_name': 'Donald', 'last_name': 'Kobelt', 'country': 'Serbia', 'nationality': 'Italy', 'profession': 'Geophysical data processor', 'marital_status': 'Single', 'education_level': 'Masters holder', 'age': 81}"
108,customer,34252,"{'gender': 'F', 'first_name': 'Fernanda', 'last_name': 'Renault', 'country': 'Mauritius', 'nationality': 'Germany', 'profession': 'Careers information officer', 'marital_status': 'Married', 'education_level': 'High school', 'age': 71}"
109,customer,43022,"{'gender': 'M', 'first_name': 'Giampaolo', 'last_name': 'Dupré', 'country': 'Samoa', 'nationality': 'France', 'profession': 'Actor', 'marital_status': 'Married', 'education_level': 'High school', 'age': 70}"
110,customer,78934,"{'gender': 'M', 'first_name': 'Giuliano', 'last_name': 'Drub', 'country': 'Åland Islands', 'nationality': 'Åland Islands', 'profession': 'Colour technologist', 'marital_status': 'Married', 'education_level': 'High school', 'age': 51}"
111,customer,22426,"{'gender': 'F', 'first_name': 'Arnaude', 'last_name': 'Weaver', 'country': 'Bahamas', 'nationality': 'Bahamas', 'profession': 'Cytogeneticist', 'marital_status': 'Divorced', 'education_level': 'PHD holder', 'age': 40}"
112,customer,11800,"{'gender': 'M', 'first_name': 'Antonius', 'last_name': 'Patberg', 'country': 'Macao', 'nationality': 'Macao', 'profession': 'Fachinformatiker', 'marital_status': 'Divorced', 'education_level': 'Bachelor holder', 'age': 25}"
113,customer,32819,"{'gender': 'F', 'first_name': 'Beverley', 'last_name': 'Hörle', 'country': 'Austria', 'nationality': 'Austria', 'profession': 'Legal secretary', 'marital_status': 'Divorced', 'education_level': 'High school', 'age': 35}"
